x,y,z
-3.2348074913024902,-0.5086755752563477,-0.15000000596046448
-3.2575340270996094,-0.5118681788444519,-0.05298217013478279
-3.25,-0.4492439329624176,-0.75
-3.25,-0.45858529210090637,-0.6500000357627869
-3.25,-0.4679126739501953,-0.550000011920929
-3.25,-0.4769841730594635,-0.45000001788139343
-3.2427895069122314,-0.48817214369773865,-0.3472099006175995
-3.2663769721984863,-0.49136921763420105,-0.25
-3.2848076820373535,-0.4960322678089142,-0.15000000596046448
-3.2958898544311523,-0.49890920519828796,-0.08830361813306808
-3.1500000953674316,-0.42256757616996765,-1.0192207098007202
-3.1500000953674316,-0.45269808173179626,-0.949999988079071
-3.1500000953674316,-0.46492403745651245,-0.8500000238418579
-3.1500000953674316,-0.3499999940395355,-1.0350089073181152
-3.1500000953674316,-0.25,-1.0278810262680054
-3.1500000953674316,-0.15000000596046448,-1.0201550722122192
-3.1500000953674316,-0.05000000074505806,-1.011854648590088
-3.0058772563934326,-0.5013503432273865,-0.8144792318344116
-3.049999952316284,-0.43055593967437744,-1.0183234214782715
-3.049999952316284,-0.47217440605163574,-0.949999988079071
-3.0435264110565186,-0.48950979113578796,-0.8486875295639038
-3.049999952316284,-0.3499999940395355,-1.0329514741897583
-3.049999952316284,-0.25,-1.0255608558654785
-3.049999952316284,-0.15000000596046448,-1.0181703567504883
-3.049999952316284,-0.05000000074505806,-1.0107797384262085
-2.9121501445770264,-0.5027916431427002,-1.0040204524993896
-2.928372859954834,-0.5065189599990845,-0.949999988079071
-2.9554083347320557,-0.5097557902336121,-0.8486875295639038
-2.9472901821136475,-0.4542800784111023,-1.0161429643630981
-2.9783730506896973,-0.4915313124656677,-0.949999988079071
-2.992347002029419,-0.498241662979126,-0.8811458945274353
-2.950000047683716,-0.3499999940395355,-1.030631422996521
-2.950000047683716,-0.25,-1.0232408046722412
-2.950000047683716,-0.15000000596046448,-1.015850305557251
-2.950000047683716,-0.05000000074505806,-1.0084596872329712
-2.8500001430511475,-0.5099314451217651,-1.01128351688385
-2.8500001430511475,-0.5245258808135986,-0.949999988079071
-2.8500001430511475,-0.5338519811630249,-0.8500000238418579
-2.8500001430511475,-0.45000001788139343,-1.0272868871688843
-2.8500001430511475,-0.3499999940395355,-1.0283113718032837
-2.8500001430511475,-0.25,-1.020920753479004
-2.8500001430511475,-0.15000000596046448,-1.0135301351547241
-2.8500001430511475,-0.05000000074505806,-1.0061396360397339
-2.75,-0.5190086960792542,-1.0172474384307861
-2.75,-0.5450911521911621,-0.949999988079071
-2.75,-0.556827962398529,-0.8500000238418579
-2.75,-0.45000001788139343,-1.032090663909912
-2.75,-0.3499999940395355,-1.0259913206100464
-2.75,-0.25,-1.0186007022857666
-2.75,-0.15000000596046448,-1.0112100839614868
-2.748929023742676,-0.042803019285202026,-1.0032627582550049
-2.714881658554077,-0.004671697039157152,-0.9996547698974609
-2.6500000953674316,-0.5262523293495178,-1.017378568649292
-2.6500000953674316,-0.5638227462768555,-0.949999988079071
-2.6500000953674316,-0.5798039436340332,-0.8500000238418579
-2.6500000953674316,-0.45000001788139343,-1.0310617685317993
-2.6500000953674316,-0.3499999940395355,-1.0236711502075195
-2.6500000953674316,-0.25,-1.0162806510925293
-2.6500000953674316,-0.15000000596046448,-1.0088900327682495
-2.6500000953674316,-0.06485562771558762,-1.0025973320007324
-2.6500000953674316,-0.014855625107884407,-0.9989020824432373
-2.5004045963287354,-0.6000929474830627,-1.000145673751831
-2.510754346847534,-0.6024709343910217,-0.949999988079071
-2.5310497283935547,-0.6071339845657349,-0.8500000238418579
-2.5402426719665527,-0.5520650744438171,-1.0130622386932373
-2.5607542991638184,-0.5867385864257812,-0.949999988079071
-2.581049680709839,-0.5956459641456604,-0.8500000238418579
-2.549999952316284,-0.45000001788139343,-1.028741717338562
-2.549999952316284,-0.3499999940395355,-1.0213510990142822
-2.549999952316284,-0.25,-1.013960599899292
-2.549999952316284,-0.15000000596046448,-1.0065699815750122
-2.549999952316284,-0.08055178821086884,-1.0014373064041138
-2.549999952316284,-0.030551783740520477,-0.9977420568466187
-2.450000047683716,-0.6058834195137024,-1.0066680908203125
-2.450000047683716,-0.6164298057556152,-0.949999988079071
-2.450000047683716,-0.6257559061050415,-0.8500000238418579
-2.450000047683716,-0.550000011920929,-1.0217264890670776
-2.450000047683716,-0.45000001788139343,-1.0264216661453247
-2.450000047683716,-0.3499999940395355,-1.019031047821045
-2.450000047683716,-0.25,-1.0116404294967651
-2.445219039916992,-0.14163838326931,-1.0035209655761719
-2.408698558807373,-0.1027306467294693,-0.9997981786727905
-2.475365161895752,-0.09226657450199127,-1.000571608543396
-2.445219039916992,-0.05535994470119476,-0.9971445202827454
-3.1131343841552734,-0.5030126571655273,-0.5323582887649536
-3.12788987159729,-0.5061171054840088,-0.45000001788139343
-3.154431104660034,-0.5086827874183655,-0.3472099006175995
-3.1500000953674316,-0.5186547636985779,-0.25
-3.1500000953674316,-0.5279808044433594,-0.15000000596046448
-3.1500000953674316,-0.5373069047927856,-0.05000000074505806
-3.1500000953674316,-0.47425010800361633,-0.75
-3.1500000953674316,-0.4835761785507202,-0.6500000357627869
-3.147880792617798,-0.49251115322113037,-0.5594149827957153
-3.177889823913574,-0.4950283169746399,-0.45000001788139343
-3.190718650817871,-0.498011976480484,-0.3786831498146057
-3.018963575363159,-0.5043570399284363,-0.75
-3.0392587184906006,-0.5090200901031494,-0.6500000357627869
-3.059762477874756,-0.512515127658844,-0.5594149827957153
-3.049999952316284,-0.5230010151863098,-0.45000001788139343
-3.049999952316284,-0.5306584239006042,-0.3499999940395355
-3.049999952316284,-0.5399141311645508,-0.25
-3.049999952316284,-0.5492401719093323,-0.15000000596046448
-3.049999952316284,-0.5585662722587585,-0.05000000074505806
-3.0689635276794434,-0.4928690493106842,-0.75
-3.0892586708068848,-0.49753209948539734,-0.6500000357627869
-3.099604368209839,-0.49990907311439514,-0.5990249514579773
-2.950000047683716,-0.5202020406723022,-0.75
-2.950000047683716,-0.5295281410217285,-0.6500000357627869
-2.950000047683716,-0.5378387570381165,-0.550000011920929
-2.950000047683716,-0.5444090366363525,-0.45000001788139343
-2.950000047683716,-0.5519210696220398,-0.3499999940395355
-2.950000047683716,-0.5611734986305237,-0.25
-2.950000047683716,-0.57049959897995,-0.15000000596046448
-2.950000047683716,-0.5798256397247314,-0.05000000074505806
-2.811056613922119,-0.6023505926132202,-0.12520426511764526
-2.827552080154419,-0.6058573722839355,-0.05000000074505806
-2.8500001430511475,-0.5431780219078064,-0.75
-2.8500001430511475,-0.5525041222572327,-0.6500000357627869
-2.8500001430511475,-0.5599784851074219,-0.550000011920929
-2.8500001430511475,-0.5656931400299072,-0.45000001788139343
-2.8500001430511475,-0.5731831789016724,-0.3499999940395355
-2.8500001430511475,-0.5824329257011414,-0.25
-2.8466339111328125,-0.5919968485832214,-0.1551225632429123
-2.877552032470703,-0.5952276587486267,-0.05000000074505806
-2.7005558013916016,-0.6001174449920654,-0.4020882248878479
-2.711775302886963,-0.6025028228759766,-0.3499999940395355
-2.7336838245391846,-0.6071609854698181,-0.25
-2.7578604221343994,-0.6108695864677429,-0.1551225632429123
-2.75,-0.6222979426383972,-0.05000000074505806
-2.75,-0.5661540031433105,-0.75
-2.75,-0.5754350423812866,-0.6500000357627869
-2.75,-0.5820731520652771,-0.550000011920929
-2.7403335571289062,-0.5894834399223328,-0.4412529468536377
-2.761775255203247,-0.5919075608253479,-0.3499999940395355
-2.783684015274048,-0.596531331539154,-0.25
-2.796433925628662,-0.5992419123649597,-0.19187092781066895
-2.607661724090576,-0.6017603278160095,-0.718875527381897
-2.620765447616577,-0.6045199036598206,-0.6500000357627869
-2.633852481842041,-0.6072118282318115,-0.550000011920929
-2.65506649017334,-0.6076143980026245,-0.4412529468536377
-2.6500000953674316,-0.6156501173973083,-0.3499999940395355
-2.6500000953674316,-0.6249516606330872,-0.25
-2.6500000953674316,-0.6342777609825134,-0.15000000596046448
-2.6500000953674316,-0.6431247591972351,-0.05000000074505806
-2.644597053527832,-0.5902478098869324,-0.7513253092765808
-2.6707656383514404,-0.593438982963562,-0.6500000357627869
-2.683852434158325,-0.5965489745140076,-0.550000011920929
-2.691777467727661,-0.598248302936554,-0.4687548875808716
-2.556478977203369,-0.6104937791824341,-0.7513253092765808
-2.549999952316284,-0.6201096177101135,-0.6500000357627869
-2.549999952316284,-0.6250752806663513,-0.550000011920929
-2.549999952316284,-0.6295187473297119,-0.45000001788139343
-2.549999952316284,-0.6369426250457764,-0.3499999940395355
-2.549999952316284,-0.6462110877037048,-0.25
-2.549999952316284,-0.6555371284484863,-0.15000000596046448
-2.549999952316284,-0.6635815501213074,-0.05000000074505806
-2.5941314697265625,-0.598651647567749,-0.7855421900749207
-2.450000047683716,-0.6350820064544678,-0.75
-2.450000047683716,-0.642249345779419,-0.6500000357627869
-2.450000047683716,-0.6463785767555237,-0.550000011920929
-2.450000047683716,-0.6508195996284485,-0.45000001788139343
-2.450000047683716,-0.6582215428352356,-0.3499999940395355
-2.450000047683716,-0.6674704551696777,-0.25
-2.450000047683716,-0.676796555519104,-0.15000000596046448
-2.450000047683716,-0.6840078830718994,-0.05000000074505806
-1.6102464199066162,-0.8023542165756226,-1.0030838251113892
-1.6254572868347168,-0.8057864308357239,-0.949999988079071
-1.6404601335525513,-0.8088539838790894,-0.8500000238418579
-1.8015576601028442,-0.800331175327301,-0.30361658334732056
-1.8106269836425781,-0.8021016716957092,-0.25
-1.8230643272399902,-0.8045190572738647,-0.15000000596046448
-1.8313578367233276,-0.8061440587043762,-0.05000000074505806
-1.7020020484924316,-0.8004264831542969,-0.7131229639053345
-1.7068167924880981,-0.8014522194862366,-0.6500000357627869
-1.714444637298584,-0.8030773997306824,-0.550000011920929
-1.7245445251464844,-0.8052205443382263,-0.45000001788139343
-1.7523322105407715,-0.8072696924209595,-0.34216997027397156
-1.75,-0.8144165277481079,-0.25
-1.75,-0.8188348412513733,-0.15000000596046448
-1.75,-0.8220847845077515,-0.05000000074505806
-1.65815007686615,-0.8086390495300293,-0.7478737831115723
-1.649999976158142,-0.8135561943054199,-0.6500000357627869
-1.649999976158142,-0.8168063163757324,-0.550000011920929
-1.649999976158142,-0.8210788369178772,-0.45000001788139343
-1.649999976158142,-0.8282443881034851,-0.3499999940395355
-1.649999976158142,-0.8347828984260559,-0.25
-1.649999976158142,-0.8384281992912292,-0.15000000596046448
-1.649999976158142,-0.8416781425476074,-0.05000000074505806
-2.3500001430511475,-0.6156627535820007,-1.0150656700134277
-2.3500001430511475,-0.637697160243988,-0.949999988079071
-2.3500001430511475,-0.6487318873405457,-0.8500000238418579
-2.3500001430511475,-0.550000011920929,-1.0289641618728638
-2.3500001430511475,-0.45000001788139343,-1.0241016149520874
-2.3500001430511475,-0.3499999940395355,-1.0167109966278076
-2.3500001430511475,-0.25,-1.0093203783035278
-2.3500001430511475,-0.16194404661655426,-1.0028126239776611
-2.3500001430511475,-0.1119440495967865,-0.9991172552108765
-2.3500001430511475,-0.05000000074505806,-0.9945392608642578
-2.25,-0.6226995587348938,-1.0164337158203125
-2.25,-0.6562219858169556,-0.949999988079071
-2.25,-0.6717078685760498,-0.8500000238418579
-2.25,-0.550000011920929,-1.0291720628738403
-2.25,-0.45000001788139343,-1.0217814445495605
-2.25,-0.3499999940395355,-1.0143909454345703
-2.25,-0.25,-1.0070003271102905
-2.25,-0.17764021456241608,-1.001652479171753
-2.25,-0.12764021754264832,-0.9979572296142578
-2.25,-0.05000000074505806,-0.9922192096710205
-2.102189064025879,-0.7005029320716858,-0.9053927659988403
-2.113430976867676,-0.7030858993530273,-0.8500000238418579
-2.1500000953674316,-0.6327081322669983,-1.0152736902236938
-2.141313314437866,-0.681873083114624,-0.9432356357574463
-2.163431167602539,-0.6915979385375977,-0.8500000238418579
-2.1500000953674316,-0.550000011920929,-1.026852011680603
-2.1500000953674316,-0.45000001788139343,-1.0194613933563232
-2.1500000953674316,-0.3499999940395355,-1.012070894241333
-2.1415092945098877,-0.24047376215457916,-1.0037792921066284
-2.10251522064209,-0.20078960061073303,-0.9999416470527649
-2.169182062149048,-0.190325528383255,-1.0007150173187256
-2.1415092945098877,-0.15419532358646393,-0.9974027276039124
-2.1500000953674316,-0.05000000074505806,-0.9898990988731384
-2.0219922065734863,-0.70505291223526,-1.0061259269714355
-2.0531952381134033,-0.7082304358482361,-0.9432356357574463
-2.049999952316284,-0.7176460027694702,-0.8500000238418579
-2.0531952381134033,-0.6558861136436462,-1.0149664878845215
-2.0886588096618652,-0.6931434869766235,-0.972059428691864
-2.049999952316284,-0.550000011920929,-1.0245319604873657
-2.049999952316284,-0.45000001788139343,-1.017141342163086
-2.049999952316284,-0.3499999940395355,-1.0097507238388062
-2.049999952316284,-0.2590324878692627,-1.0030277967453003
-2.049999952316284,-0.20903247594833374,-0.9993324875831604
-2.049999952316284,-0.15000000596046448,-0.9949696063995361
-2.049999952316284,-0.05000000074505806,-0.9875790476799011
-1.9500000476837158,-0.7124882936477661,-1.0126289129257202
-1.9500000476837158,-0.7304747104644775,-0.949999988079071
-1.9500000476837158,-0.7402809858322144,-0.8500000238418579
-1.9500000476837158,-0.6500000357627869,-1.0255824327468872
-1.9500000476837158,-0.550000011920929,-1.0222119092941284
-1.9500000476837158,-0.45000001788139343,-1.0148212909698486
-1.9500000476837158,-0.3499999940395355,-1.0074306726455688
-1.9500000476837158,-0.2747286260128021,-1.0018677711486816
-1.9500000476837158,-0.22472862899303436,-0.998172402381897
-1.9500000476837158,-0.15000000596046448,-0.9926495552062988
-1.9500000476837158,-0.05000000074505806,-0.9852589964866638
-1.850000023841858,-0.7197133302688599,-1.015488862991333
-1.850000023841858,-0.749187707901001,-0.949999988079071
-1.850000023841858,-0.7625115513801575,-0.8500000238418579
-1.850000023841858,-0.6500000357627869,-1.0272823572158813
-1.850000023841858,-0.550000011920929,-1.0198917388916016
-1.850000023841858,-0.45000001788139343,-1.0125012397766113
-1.850000023841858,-0.3499999940395355,-1.0051106214523315
-1.850000023841858,-0.29042476415634155,-1.0007076263427734
-1.850000023841858,-0.2404247522354126,-0.9970123767852783
-1.850000023841858,-0.15000000596046448,-0.9903295040130615
-1.850000023841858,-0.05000000074505806,-0.982944667339325
-1.75,-0.7270056009292603,-1.0143288373947144
-1.75,-0.767967939376831,-0.949999988079071
-1.75,-0.7846512794494629,-0.8500000238418579
-1.75,-0.6500000357627869,-1.024962306022644
-1.75,-0.550000011920929,-1.0175716876983643
-1.75,-0.45000001788139343,-1.010181188583374
-1.7577992677688599,-0.3455876111984253,-1.0026453733444214
-1.7296653985977173,-0.3093126714229584,-0.9993117451667786
-1.7963321208953857,-0.29884853959083557,-1.0000851154327393
-1.7577992677688599,-0.25930914282798767,-0.9962701201438904
-1.75,-0.15000000596046448,-0.9880362153053284
-1.75,-0.05000000074505806,-0.9812459349632263
-1.6461478471755981,-0.7527927160263062,-1.0123852491378784
-1.6754573583602905,-0.789344072341919,-0.949999988079071
-1.690460205078125,-0.7978605628013611,-0.8500000238418579
-1.649999976158142,-0.6500000357627869,-1.0226422548294067
-1.649999976158142,-0.550000011920929,-1.015251636505127
-1.649999976158142,-0.45000001788139343,-1.0073633193969727
-1.649999976158142,-0.37733253836631775,-1.0015851259231567
-1.649999976158142,-0.3273325264453888,-0.9983966946601868
-1.649999976158142,-0.25,-0.9932166337966919
-1.649999976158142,-0.15000000596046448,-0.9869762659072876
-1.649999976158142,-0.05000000074505806,-0.9821917414665222
-2.306307077407837,-0.7013408541679382,-0.2143775075674057
-2.320173978805542,-0.7041797041893005,-0.15000000596046448
-2.3357901573181152,-0.7071606516838074,-0.05000000074505806
-2.3500001430511475,-0.6578704118728638,-0.75
-2.3500001430511475,-0.6642014980316162,-0.6500000357627869
-2.3500001430511475,-0.6676820516586304,-0.550000011920929
-2.3500001430511475,-0.6721048355102539,-0.45000001788139343
-2.3500001430511475,-0.6794847249984741,-0.3499999940395355
-2.3437843322753906,-0.6901793479919434,-0.24862651526927948
-2.370173931121826,-0.6937131285667419,-0.15000000596046448
-2.3857901096343994,-0.6971105337142944,-0.05000000074505806
-2.201038122177124,-0.7002160549163818,-0.5081581473350525
-2.2086949348449707,-0.7018378376960754,-0.45000001788139343
-2.226679801940918,-0.7056647539138794,-0.3499999940395355
-2.2550106048583984,-0.7090520858764648,-0.24862651526927948
-2.25,-0.7185726165771484,-0.15000000596046448
